county_name,state,total_fires,pct_silent,pct_evac,extreme_fires,svi_score,pop_age65,pop_disability,pop_poverty,pop_no_vehicle,svi_minority,svi_housing,svi_socioeconomic,svi_household,lat,lon
Malheur County,Oregon,62,0.3548387096774194,0.0,0,0.9908,5257,4575,9805,575,0.7878,0.9949,0.937,0.951,43.784283,-117.764633
Maricopa County,Arizona,364,0.6263736263736264,0.01098901098901099,0,0.713,692770,514447,830415,87174,0.8521,0.6907,0.6201,0.5705,33.961369,-111.710716
Marin County,California,187,0.8342245989304813,0.0053475935828877,1,0.37,60391,24600,26716,4775,0.6764,0.6682,0.1616,0.3637,38.15264734129181,-122.4477767944336
Marion County,Arkansas,6,0.6666666666666666,0.0,0,0.4588,4867,4188,5033,301,0.182,0.2246,0.6726,0.5495,36.5923,-92.824217
Marion County,Kansas,1,0.0,0.0,0,0.1355,2738,1705,2028,149,0.2234,0.1569,0.1619,0.3233,38.305694,-96.853139
Marion County,Oregon,60,0.8166666666666667,0.016666666666666666,0,0.902,55866,52593,76890,7631,0.7502,0.95,0.7773,0.8641,44.88622,-122.61731
Marion County,Texas,23,0.2608695652173913,0.0,0,0.7315,2621,2131,2695,196,0.6599,0.4088,0.7821,0.7983,32.77819,-94.24153
Mariposa County,California,303,0.801980198019802,0.013201320132013201,0,0.8613,5027,3216,4142,393,0.5711,0.9465,0.6542,0.922,37.3073971,-119.7920774
Marshall County,Kansas,1,0.0,0.0,0,0.181,2209,1369,1924,164,0.1339,0.308,0.1397,0.4391,39.755,-96.648
Marshall County,Minnesota,7,0.42857142857142855,0.0,0,0.1133,2003,1109,1361,146,0.2062,0.2246,0.0414,0.4925,48.262465,-96.351335
Marshall County,Oklahoma,11,0.5454545454545454,0.0,0,0.8769,3348,3536,4704,231,0.7442,0.3843,0.868,0.9946,34.071667,-96.661667
Marshall County,South Dakota,4,1.0,0.0,0,0.1193,989,461,513,32,0.4948,0.1871,0.0395,0.4162,45.796805,-97.977142
Mason County,Texas,10,0.2,0.0,0,0.2724,1235,746,524,52,0.5352,0.0146,0.3007,0.9115,30.739605,-99.112912
Mason County,Washington,191,0.7643979057591623,0.005235602094240838,1,0.573,15473,12390,12427,1003,0.5679,0.525,0.4776,0.7162,47.1421,-123.0599
Matagorda County,Texas,10,0.4,0.0,0,0.9758,6317,6245,11170,935,0.9122,0.7308,0.9723,0.9825,28.911871,-95.576395
Maui County,Hawaii,26,0.46153846153846156,0.07692307692307693,0,0.4938,31837,17014,24405,2418,0.9605,0.6032,0.2918,0.4003,20.848734536608717,-156.48494355684872
Mayes County,Oklahoma,5,0.6,0.0,0,0.7499,7294,9325,10833,664,0.7474,0.4788,0.7394,0.8269,36.285333,-95.199833
McClain County,Oklahoma,4,0.25,0.0,0,0.2991,6538,6002,6513,202,0.574,0.1619,0.3061,0.5479,34.902112,-97.608265
McCone County,Montana,23,0.21739130434782608,0.0,0,0.0121,512,233,147,0,0.2733,0.0605,0.0076,0.0725,48.050694,-105.968361
McCook County,South Dakota,2,1.0,0.0,0,0.0366,1030,640,739,48,0.1696,0.0445,0.0834,0.1378,43.616581,-97.168718
McCurtain County,Oklahoma,18,0.5555555555555556,0.0,0,0.8976,5549,6661,10441,875,0.7859,0.6971,0.7906,0.9819,34.078417,-94.63625
McDonald County,Missouri,1,1.0,0.0,0,0.8899,3564,3284,8136,468,0.6701,0.5854,0.9596,0.8581,36.45128959293321,-94.40385846633625
McHenry County,North Dakota,1,1.0,0.0,0,0.0907,1149,706,912,116,0.0627,0.1416,0.1709,0.1588,48.290345,-100.636742
McIntosh County,North Dakota,1,1.0,0.0,0,0.1368,780,300,479,85,0.1572,0.2867,0.1674,0.1578,46.3231,-99.2609
McIntosh County,Oklahoma,11,0.5454545454545454,0.0,0,0.7528,4858,4440,6557,384,0.706,0.5418,0.7986,0.6694,35.2625,-95.904444
McKenzie County,North Dakota,12,0.8333333333333334,0.0,0,0.468,1251,1364,3515,132,0.6029,0.874,0.3369,0.1145,47.61265,-103.273442
McKinley County,New Mexico,103,0.7184466019417476,0.009708737864077669,0,0.9695,9188,10822,34358,2477,0.9968,0.8985,0.9325,0.9208,35.069222,-108.828806
McLean County,North Dakota,6,1.0,0.0,0,0.0662,2408,1087,1121,137,0.363,0.1915,0.0156,0.2959,47.349836,-101.383733
McLennan County,Texas,2,1.0,0.0,0,0.8861,38607,34318,72225,4974,0.8346,0.8333,0.8521,0.7951,31.5616,-97.2457
McLeod County,Minnesota,1,1.0,0.0,0,0.1126,7140,5048,4847,591,0.3086,0.2087,0.0875,0.2603,44.80245,-94.292906
McMullen County,Texas,1,0.0,0.0,0,0.8104,128,108,275,6,0.9236,0.2689,0.6933,0.9952,28.10211594887923,-98.84123607419762
McPherson County,Nebraska,1,0.0,0.0,0,0.0016,134,37,94,2,0.0006,0.0223,0.0239,0.0118,41.7507677,-100.9763249
McPherson County,South Dakota,3,1.0,0.0,0,0.1788,699,281,446,37,0.0455,0.1998,0.2488,0.3643,45.65,-99.186
Meade County,South Dakota,21,0.8095238095238095,0.0,0,0.1744,4755,3966,4548,285,0.4057,0.3684,0.2698,0.0315,44.163583,-103.456083
Meagher County,Montana,53,0.7924528301886793,0.0,0,0.0188,638,294,374,3,0.1861,0.0309,0.1088,0.0379,46.7646,-110.7559
Medina County,Texas,1,0.0,0.0,0,0.741,8730,9206,8672,815,0.9141,0.8209,0.4018,0.8562,29.3115,-99.1205
Meeker County,Minnesota,7,1.0,0.0,0,0.1018,4704,2787,3480,416,0.1508,0.2701,0.0611,0.286,44.8617,-94.600542
Mellette County,South Dakota,3,0.3333333333333333,0.0,0,0.8552,313,199,1081,41,0.952,0.8419,0.9265,0.2962,43.563333,-101.203889
Mendocino County,California,497,0.8490945674044266,0.008048289738430584,0,0.9726,21197,16931,22772,2771,0.749,0.9418,0.8934,0.9803,38.6795299,-123.2855939
Merced County,California,299,0.8461538461538461,0.0,0,0.973,32222,35696,82946,5918,0.9736,0.8517,0.973,0.888,37.0386263,-120.9708828
Mercer County,North Dakota,3,0.6666666666666666,0.0,0,0.3296,1773,1111,1549,81,0.2587,0.5056,0.2577,0.4652,47.612775,-101.836667
Mesa County,Colorado,324,0.7345679012345679,0.006172839506172839,4,0.6462,31265,23730,30148,3319,0.5371,0.6691,0.5772,0.6497,39.34275,-108.19345
Milam County,Texas,6,0.0,0.0,0,0.798,5199,3892,5874,394,0.7706,0.5714,0.755,0.8648,30.8598,-97.076107
Millard County,Utah,126,0.7698412698412699,0.0,0,0.4502,2253,1743,3041,156,0.4763,0.1642,0.4241,0.8657,39.377232,-112.364472
Mille Lacs County,Minnesota,23,0.43478260869565216,0.0,0,0.5406,4864,4127,4921,704,0.3484,0.7636,0.3754,0.6137,45.761887,-93.553278
Miller County,Arkansas,10,0.6,0.0,0,0.9354,7073,8014,13813,1418,0.7028,0.9812,0.908,0.7136,33.26135,-94.062667
Mineral County,Colorado,27,0.8888888888888888,0.0,0,0.056,215,89,121,12,0.1654,0.0185,0.4878,0.0083,37.484033,-106.82175
Mineral County,Montana,231,0.7965367965367965,0.0,0,0.2218,1297,852,999,40,0.2816,0.1521,0.3328,0.343,47.3044,-115.1084
Mineral County,Nevada,15,0.4666666666666667,0.0,0,0.5501,1316,705,1516,26,0.8139,0.0738,0.7935,0.5829,38.30553441112178,-118.8718423363542
Minidoka County,Idaho,7,0.42857142857142855,0.0,0,0.5978,3412,2659,4902,329,0.7725,0.3913,0.6118,0.5931,42.68751,-113.9214
Minnehaha County,South Dakota,3,1.0,0.0,0,0.3748,26691,20157,30058,4061,0.525,0.6583,0.1753,0.4594,43.62684140505133,-96.67591644274012
Missoula County,Montana,309,0.8155339805825242,0.003236245954692557,1,0.2762,19464,14529,23040,2797,0.3697,0.7296,0.3481,0.0181,47.2142,-113.5189
Modoc County,California,160,0.8375,0.00625,0,0.8186,2571,1472,2305,193,0.5927,0.7852,0.693,0.8998,41.31564338750438,-121.13395786363982
Moffat County,Colorado,86,0.7093023255813954,0.011627906976744186,1,0.8164,2015,1961,3291,320,0.5501,0.7913,0.7003,0.8944,40.992,-107.8012
Mohave County,Arizona,374,0.7165775401069518,0.0,0,0.8489,66984,46886,56798,4205,0.5994,0.762,0.8285,0.8419,35.1154,-114.6352
Mono County,California,110,0.9181818181818182,0.00909090909090909,1,0.3891,2075,1047,2047,132,0.7321,0.7375,0.4143,0.02,37.66615248283341,-119.47313105013367
Monroe County,Arkansas,1,1.0,0.0,0,0.9341,1593,1648,2322,441,0.8447,0.9275,0.9147,0.7773,34.57486122334842,-91.08166389537584
Montague County,Texas,7,0.42857142857142855,0.0,0,0.5959,4363,3949,4177,365,0.434,0.2211,0.6484,0.8953,33.5077,-97.953498
Monterey County,California,240,0.8125,0.008333333333333333,0,0.8686,62381,38882,90393,6253,0.964,0.8724,0.8272,0.581,36.59124496403001,-121.75040245056154
Montezuma County,Colorado,175,0.8571428571428571,0.0,4,0.6061,6151,3891,5839,469,0.6516,0.5164,0.567,0.6382,37.3031,-108.764717
Montgomery County,Arkansas,40,0.85,0.0,0,0.5765,2313,2271,2664,165,0.2959,0.1954,0.7455,0.8314,34.5163,-93.394
Montgomery County,Iowa,2,0.5,0.0,0,0.1432,2247,1619,2381,202,0.2062,0.0869,0.1744,0.5406,40.9812759,-95.004388
Montgomery County,Texas,5,0.4,0.0,0,0.5212,84566,63239,99562,7499,0.7579,0.5358,0.4451,0.4254,30.46564251437887,-95.4408120018571
Montrose County,Colorado,49,0.8163265306122449,0.04081632653061224,1,0.5164,10661,5625,8219,480,0.6102,0.1591,0.6013,0.7337,38.5304,-108.4453
Moody County,South Dakota,3,0.6666666666666666,0.0,0,0.2431,1236,809,948,96,0.6029,0.4362,0.0671,0.5221,44.095067,-96.849633
Moore County,Texas,7,0.14285714285714285,0.14285714285714285,0,0.882,2394,2308,5630,535,0.9586,0.8011,0.805,0.8358,35.62045978234272,-101.87706797485431
Mora County,New Mexico,22,0.6818181818181818,0.045454545454545456,1,0.6169,1398,1432,1447,150,0.9831,0.1562,0.399,0.9873,36.1099,-105.23095
Morgan County,Colorado,15,0.8666666666666667,0.0,0,0.8371,4552,2893,6032,587,0.8116,0.8346,0.706,0.8075,39.739881,-103.734665
Morgan County,Utah,57,0.8596491228070176,0.0,0,0.0,1489,807,677,27,0.1409,0.0019,0.0019,0.0146,41.030883,-111.529533
Morrill County,Nebraska,1,0.0,0.0,0,0.3143,951,637,796,70,0.5161,0.0904,0.434,0.5635,41.646389,-103.381111
Morris County,Texas,22,0.18181818181818182,0.0,0,0.7792,2600,2445,3037,278,0.749,0.5033,0.6872,0.9376,32.95762,-94.63274
Morrison County,Minnesota,27,0.5185185185185185,0.0,0,0.1448,6853,4318,6214,713,0.0474,0.2997,0.217,0.1394,45.983723,-94.338913
Morrow County,Oregon,62,0.6935483870967742,0.016129032258064516,0,0.7735,1951,2023,3698,64,0.8101,0.5612,0.609,0.937,45.834,-119.7429
Morton County,Kansas,1,0.0,0.0,0,0.3077,537,442,464,24,0.6567,0.0245,0.3411,0.8549,37.101912,-102.096887
Motley County,Texas,2,0.0,0.0,0,0.1721,383,282,190,11,0.5616,0.0067,0.3236,0.5889,34.070992,-100.987058
Mountrail County,North Dakota,21,0.7619047619047619,0.0,0,0.7156,1193,1330,2292,171,0.8088,0.8142,0.4333,0.7868,47.969722,-102.320833
Mower County,Minnesota,1,1.0,0.0,0,0.5021,7398,4754,8356,930,0.6083,0.6697,0.1845,0.8215,43.818666,-93.111212
Multnomah County,Oregon,29,0.8620689655172413,0.0,0,0.5927,114187,106101,156314,43023,0.6993,0.9345,0.5037,0.105,45.54395,-122.372117
Murray County,Oklahoma,21,0.6190476190476191,0.0,0,0.5775,2737,3107,3058,174,0.6656,0.581,0.4397,0.6879,34.59171,-96.99228
Muskogee County,Oklahoma,1,1.0,0.0,0,0.9774,11281,14025,19437,2001,0.8403,0.9882,0.8886,0.9427,35.9219052,-95.333918
Musselshell County,Montana,37,0.5135135135135135,0.0,0,0.2278,1419,882,1107,70,0.2733,0.1928,0.3427,0.273,46.7431,-108.7765
Nacogdoches County,Texas,19,0.15789473684210525,0.0,0,0.9952,9883,10627,20371,1492,0.797,0.9984,0.972,0.9106,31.809783,-94.63025
Napa County,California,220,0.75,0.0,1,0.6831,27774,16544,18937,2421,0.8702,0.8692,0.4983,0.4127,38.3152225,-122.2765319
Natrona County,Wyoming,126,0.5396825396825397,0.0,1,0.3987,12743,11935,12993,1372,0.42,0.4601,0.2991,0.5775,42.765693,-106.526497
Navajo County,Arizona,385,0.8051948051948052,0.0025974025974025974,2,0.9806,20350,18724,40532,3175,0.9103,0.9446,0.8902,0.9863,34.163967,-109.824467
Navarro County,Texas,2,0.0,0.0,0,0.979,8795,9070,15691,916,0.8565,0.8587,0.9628,0.9685,32.35465,-96.35055
Nelson County,North Dakota,6,1.0,0.0,0,0.0468,828,539,455,31,0.2214,0.0646,0.0274,0.4047,48.03366,-98.28827
Nevada County,California,414,0.8478260869565217,0.00966183574879227,0,0.2148,29045,13871,17620,1687,0.4699,0.1632,0.3013,0.2444,39.1541814,-121.1216217
Newton County,Arkansas,18,0.7777777777777778,0.0,0,0.1985,1931,1392,1686,63,0.2109,0.0961,0.4359,0.2275,36.056,-93.1411
Newton County,Texas,23,0.2608695652173913,0.0,0,0.8463,2737,1879,4619,365,0.6128,0.7843,0.9574,0.4092,30.701533,-93.7993
Nez Perce County,Idaho,80,0.7125,0.025,0,0.5892,8568,7340,9261,1176,0.4018,0.8333,0.4378,0.5565,46.2749,-116.8151
Niobrara County,Wyoming,19,0.21052631578947367,0.0,0,0.419,593,376,601,32,0.3118,0.2988,0.6955,0.1623,42.964197,-104.385106
Noble County,Oklahoma,1,0.0,1.0,0,0.4458,2275,1981,2251,68,0.5326,0.3538,0.2431,0.8743,36.11557696073464,-97.31853512708588
Nolan County,Texas,2,0.0,0.0,0,0.9815,2811,2841,4928,388,0.8571,0.8212,0.9255,0.9981,32.306233,-100.143517
Norman County,Minnesota,4,0.75,0.0,0,0.2806,1373,865,1145,136,0.3535,0.4763,0.2326,0.2946,47.073,-96.373
Nueces County,Texas,8,0.375,0.0,0,0.9351,53032,45511,91317,9052,0.9666,0.8492,0.9332,0.7801,27.426925,-97.325347
Nye County,Nevada,56,0.7857142857142857,0.0,0,0.7954,15809,12196,12604,994,0.6503,0.469,0.8339,0.8606,36.10467,-115.8077
Ochiltree County,Texas,2,0.0,0.0,0,0.8244,1061,1406,2905,121,0.9163,0.5765,0.6863,0.9434,36.03757649391031,-100.8640704229355
Oglala Lakota County,South Dakota,68,0.7205882352941176,0.0,0,0.9545,1025,1449,8906,592,0.9981,0.9332,0.9987,0.2494,43.392074,-102.306221
Okanogan County,Washington,384,0.7005208333333334,0.015625,0,0.9453,9479,6886,12612,702,0.7502,0.7595,0.8836,0.9889,48.8211381,-119.2646828
Okfuskee County,Oklahoma,46,0.5869565217391305,0.0,0,0.8715,2045,2212,4102,266,0.7843,0.8632,0.8037,0.783,35.428889,-96.176389
Oklahoma County,Oklahoma,1,1.0,0.0,0,0.8431,112086,109336,196996,19575,0.8403,0.7012,0.7801,0.8454,35.434234,-97.407938
Okmulgee County,Oklahoma,20,0.45,0.05,0,0.922,6795,8108,11123,903,0.7646,0.9033,0.8928,0.8495,35.274167,-96.030556
Oldham County,Texas,2,0.0,0.0,0,0.392,274,197,483,10,0.7146,0.4184,0.4496,0.1374,35.503333,-102.2525
Oliver County,North Dakota,1,1.0,0.0,0,0.0808,458,189,294,29,0.2164,0.1584,0.0242,0.5256,46.848674,-101.274296
Oneida County,Idaho,47,0.7446808510638298,0.0,0,0.0792,905,688,875,29,0.182,0.0395,0.1149,0.4814,41.8578,-112.4364
Orange County,California,238,0.7394957983193278,0.02100840336134454,1,0.5692,488359,288217,506661,49514,0.9252,0.6605,0.5412,0.1791,33.6617927,-117.5853928
Orange County,Texas,11,0.45454545454545453,0.0,0,0.6853,13312,14072,17789,1646,0.5476,0.6099,0.594,0.8037,30.227817,-93.979167
Oregon County,Missouri,6,0.6666666666666666,0.0,0,0.6589,1993,1967,3396,133,0.1339,0.3112,0.8941,0.7273,36.709833,-91.25875
Osage County,Oklahoma,84,0.27380952380952384,0.0,0,0.6207,9411,8751,10097,695,0.7537,0.5896,0.5997,0.4477,36.429636,-96.269011
Otero County,Colorado,11,0.45454545454545453,0.0,0,0.9535,3920,3746,7041,651,0.8651,0.9211,0.8479,0.9551,37.31539,-103.397
Otero County,New Mexico,108,0.6944444444444444,0.018518518518518517,1,0.9294,11541,12610,19882,1166,0.8851,0.8686,0.8594,0.9192,33.015694,-105.701389
Otoe County,Nebraska,2,0.5,0.0,0,0.2698,3240,2306,2668,245,0.3847,0.2173,0.0993,0.902,40.7837334,-96.2363292
Ottawa County,Kansas,1,0.0,0.0,0,0.042,1167,793,1042,84,0.1409,0.0232,0.1336,0.1817,39.067,-97.421
Ottawa County,Oklahoma,54,0.7407407407407407,0.0,0,0.9252,5527,6233,9853,654,0.7458,0.8756,0.8015,0.9717,36.9141,-94.65728
Otter Tail County,Minnesota,9,0.6666666666666666,0.0,0,0.3303,14651,8303,10515,1390,0.2444,0.5221,0.2482,0.4852,46.2533,-96.0701
Ouachita County,Arkansas,5,0.8,0.0,0,0.7464,4657,5990,7111,1049,0.8377,0.4298,0.6767,0.8912,33.5296312,-92.8444341
Ouray County,Colorado,20,0.95,0.0,0,0.0834,1780,745,574,43,0.2587,0.0423,0.307,0.064,38.239283,-107.5383
Owyhee County,Idaho,136,0.4411764705882353,0.007352941176470588,0,0.7432,2217,2074,2985,116,0.6872,0.3968,0.5892,0.9828,43.4141,-116.7737
Ozark County,Missouri,3,0.0,0.0,0,0.5632,2506,2270,3245,235,0.0821,0.3045,0.9224,0.3099,36.648,-92.630583
Pacific County,Washington,29,0.8620689655172413,0.0,0,0.7038,7607,5606,5099,801,0.5371,0.8221,0.3923,0.9096,46.3115,-124.0579
Page County,Iowa,1,0.0,0.0,0,0.3878,3583,2250,3296,387,0.265,0.4623,0.3904,0.4327,40.8431041,-95.1788987
Palo Pinto County,Texas,15,0.2,0.0,0,0.8015,5645,4683,7462,426,0.6309,0.4738,0.9106,0.7515,32.939167,-98.3015
Panola County,Texas,14,0.2857142857142857,0.0,0,0.7331,4564,3738,5025,248,0.6389,0.5845,0.6456,0.8501,31.92865,-94.499767
Park County,Colorado,68,0.9264705882352942,0.0,0,0.0032,3863,1982,2399,110,0.3592,0.0013,0.1374,0.0092,39.188889,-105.715833
Park County,Montana,49,0.8979591836734694,0.0,0,0.1623,4108,1981,3460,353,0.1928,0.4028,0.3287,0.021,45.523,-110.2268
Park County,Wyoming,84,0.6666666666666666,0.011904761904761904,0,0.1072,7191,3669,4847,326,0.3446,0.1527,0.216,0.0608,44.518403,-108.969917
Parker County,Texas,4,0.25,0.0,0,0.2638,23745,18438,20775,1465,0.5119,0.258,0.321,0.2284,32.6600759,-97.72203
Pawnee County,Oklahoma,47,0.2978723404255319,0.10638297872340426,0,0.4979,3017,2656,3675,195,0.6083,0.4464,0.4636,0.5227,36.333442,-96.390258
Payette County,Idaho,34,0.47058823529411764,0.0,0,0.6713,4892,4289,6449,307,0.5927,0.4197,0.5689,0.9271,43.8325,-116.8881
Payne County,Oklahoma,11,0.8181818181818182,0.09090909090909091,0,0.6408,10578,10488,24202,1781,0.5969,0.8842,0.7693,0.0445,36.0436603,-96.8376916
Pembina County,North Dakota,2,1.0,0.0,0,0.1206,1700,843,1181,69,0.3016,0.1429,0.1934,0.14,48.934164,-97.905909
Pend Oreille County,Washington,224,0.8080357142857143,0.0,0,0.4314,3634,2889,2902,177,0.4314,0.4279,0.447,0.4235,48.13483,-117.2241
Pennington County,Minnesota,12,0.3333333333333333,0.0,0,0.1416,2581,2027,2178,290,0.3217,0.5091,0.0436,0.2205,48.354337,-96.239284
Pennington County,South Dakota,32,0.75,0.0,0,0.5539,21126,15998,20663,2492,0.5488,0.8053,0.3917,0.4349,44.0225,-103.397217
Perkins County,South Dakota,1,0.0,0.0,0,0.3417,765,375,573,42,0.0379,0.7003,0.2211,0.4938,46.1342353,-102.163264
Perry County,Arkansas,8,1.0,0.0,0,0.4292,2044,2343,2924,232,0.2692,0.5991,0.286,0.6284,34.9784,-92.7563
Pershing County,Nevada,35,0.42857142857142855,0.0,0,0.6761,1078,848,823,101,0.7423,0.901,0.539,0.3341,40.2203,-118.4296
Petroleum County,Montana,48,0.4583333333333333,0.0,0,0.0013,91,27,85,0,0.0016,0.043,0.0255,0.0045,47.112883,-108.551783
Phelps County,Missouri,2,0.5,0.0,0,0.6402,7382,7295,11596,1164,0.3977,0.8361,0.6309,0.3544,37.822896,-91.895828
Phelps County,Nebraska,1,1.0,0.0,0,0.3242,1859,1182,1735,221,0.2485,0.6309,0.174,0.5094,40.488774,-99.246068
Phillips County,Colorado,1,1.0,0.0,0,0.4203,821,587,1158,94,0.6624,0.1775,0.4868,0.5348,40.672362,-102.280277
Phillips County,Montana,16,0.625,0.0625,0,0.2081,965,650,880,37,0.4839,0.2262,0.188,0.3188,47.949722,-108.138056
Pierce County,Washington,198,0.7727272727272727,0.0,0,0.5434,130317,118944,132890,17091,0.7391,0.735,0.3452,0.4744,47.075,-122.1966
Pierce County,Wisconsin,2,0.5,0.0,0,0.0216,6602,4391,5984,555,0.1928,0.329,0.0442,0.0051,44.666114,-92.712785
Pike County,Arkansas,3,1.0,0.0,0,0.5972,2093,2411,2909,195,0.4248,0.6449,0.4706,0.7598,34.322222,-93.898611
Pima County,Arizona,235,0.6425531914893617,0.01276595744680851,1,0.888,212565,152809,244579,30295,0.8711,0.9663,0.7493,0.7356,32.32635,-110.7036
Pinal County,Arizona,355,0.6816901408450704,0.011267605633802818,0,0.797,89957,66624,82155,5354,0.833,0.7521,0.6347,0.8374,32.99875,-111.749307
Pine County,Minnesota,43,0.7209302325581395,0.0,0,0.4919,6187,5093,5487,700,0.3446,0.8482,0.4493,0.1689,45.996157,-92.820139
Pitkin County,Colorado,27,0.8888888888888888,0.037037037037037035,0,0.0617,3515,1545,1815,196,0.5119,0.266,0.0897,0.0124,39.087917,-107.177833
Pittsburg County,Oklahoma,36,0.4166666666666667,0.0,0,0.868,8704,9650,12244,1244,0.6949,0.7572,0.8702,0.8104,35.018611,-95.807222
Piute County,Utah,52,0.7692307692307693,0.0,0,0.5402,545,369,704,28,0.0544,0.1753,0.9478,0.3293,38.4311,-112.0755
Placer County,California,294,0.7380952380952381,0.01020408163265306,0,0.1992,81151,45393,44356,5740,0.6793,0.2469,0.1212,0.3182,38.650695281593755,-121.07580542564394
Platte County,Nebraska,1,0.0,0.0,0,0.371,6076,3985,5623,774,0.6013,0.3105,0.2103,0.7493,41.51132237895945,-97.5995642505056
Platte County,Wyoming,35,0.5428571428571428,0.02857142857142857,1,0.3309,2295,1579,1790,131,0.4222,0.2507,0.3611,0.4757,41.665147,-104.838963
Plumas County,California,141,0.9574468085106383,0.0070921985815602835,0,0.4088,5814,3546,3476,361,0.4948,0.4903,0.3659,0.3672,40.016588648728806,-120.96930040648412
Polk County,Arkansas,33,0.7575757575757576,0.0,0,0.6863,4396,4208,5891,411,0.377,0.4174,0.7506,0.8447,34.741944,-94.464167
Polk County,Minnesota,2,0.5,0.0,0,0.4365,5823,3867,6290,814,0.4314,0.8428,0.2027,0.4018,47.626,-96.382
Polk County,Oregon,62,0.8225806451612904,0.0,0,0.6395,16202,13824,16980,1657,0.5978,0.6828,0.4626,0.7792,44.7657395031,-123.1879715021
Polk County,Texas,20,0.6,0.0,0,0.9208,9477,11327,12124,642,0.6532,0.8412,0.9262,0.8858,30.7562,-94.91775
Pondera County,Montana,17,0.5294117647058824,0.0,0,0.7967,1267,1089,1712,124,0.5444,0.8861,0.6837,0.7582,48.631389,-112.338889
Pontotoc County,Oklahoma,67,0.6417910447761194,0.0,0,0.6561,6436,5935,8631,954,0.7391,0.6472,0.5498,0.6316,34.825027,-96.424389
Pope County,Arkansas,6,0.8333333333333334,0.0,0,0.8171,10106,11850,18929,1074,0.489,0.727,0.7817,0.8727,35.603875,-92.944422
Pope County,Minnesota,2,1.0,0.0,0,0.028,2834,1472,1778,227,0.0821,0.1779,0.0315,0.0585,45.6927,-95.4437
Pottawatomie County,Oklahoma,11,0.36363636363636365,0.09090909090909091,0,0.7496,11876,13401,17840,1271,0.6561,0.6965,0.7267,0.6691,35.330278,-96.761389
Potter County,South Dakota,1,1.0,0.0,0,0.0296,691,270,368,16,0.2164,0.1184,0.0356,0.0633,45.265,-99.621
Potter County,Texas,12,0.4166666666666667,0.0,0,0.9889,15870,14717,39421,3704,0.9052,0.9936,0.9485,0.8788,35.232936,-101.8505729
Powder River County,Montana,157,0.3057324840764331,0.012738853503184714,1,0.1521,516,304,342,38,0.2214,0.3875,0.1919,0.0789,45.4158,-106.0844
Powell County,Montana,113,0.8053097345132744,0.017699115044247787,0,0.2319,1415,1144,998,82,0.3592,0.7159,0.1807,0.0544,46.8108,-112.7995
Power County,Idaho,20,0.35,0.0,0,0.762,1221,943,2174,104,0.776,0.3926,0.7747,0.8616,42.671783,-112.835567
Prairie County,Arkansas,3,1.0,0.0,0,0.4601,1943,1876,2099,153,0.4496,0.2844,0.4178,0.7674,34.83547,-91.52456
Prairie County,Montana,38,0.2631578947368421,0.0,0,0.3567,411,232,525,25,0.2984,0.1884,0.5495,0.3793,46.45302,-105.3194
Pratt County,Kansas,1,0.0,0.0,0,0.3341,1863,1184,1678,139,0.3917,0.2234,0.252,0.7754,37.43349205736851,-98.64436327108542
Presidio County,Texas,16,0.0625,0.0,0,0.9933,1405,937,2883,316,0.9825,0.7219,1.0,0.9669,29.02954,-103.32913
Pueblo County,Colorado,32,0.53125,0.0,0,0.8533,31753,30396,42624,5308,0.8686,0.8314,0.6914,0.8826,38.308611,-104.643889
Pulaski County,Arkansas,2,1.0,0.0,0,0.7811,64386,61270,104079,12451,0.8702,0.6844,0.6573,0.8011,34.77395,-92.37143
Pulaski County,Missouri,9,0.2222222222222222,0.0,0,0.6927,5004,6878,10980,801,0.6793,0.9049,0.5479,0.419,37.519972,-92.306611
Pushmataha County,Oklahoma,9,0.2222222222222222,0.0,0,0.8896,2471,3226,4070,373,0.6764,0.5453,0.978,0.8326,34.264167,-95.492778
Quay County,New Mexico,5,0.4,0.0,0,0.8711,2157,2106,3342,302,0.8832,0.2943,0.8762,0.9898,35.404405,-103.053997
Rains County,Texas,1,0.0,0.0,0,0.4706,2942,2469,2344,193,0.4636,0.2615,0.3318,0.9185,33.011933,-95.869167
Ramsey County,Minnesota,8,0.5,0.0,0,0.7076,82506,65163,109521,22413,0.7881,0.9456,0.4346,0.5278,44.95583,-93.08472
Ramsey County,North Dakota,46,0.41304347826086957,0.0,0,0.4747,2500,1951,2583,404,0.4973,0.7658,0.2186,0.5848,47.996111,-98.844444
Randall County,Texas,5,0.0,0.0,0,0.3519,21850,14840,21641,1542,0.6936,0.4839,0.2154,0.3751,35.039133,-101.841183
Randolph County,Arkansas,1,1.0,0.0,0,0.7051,3677,4097,6424,431,0.2816,0.5336,0.7696,0.7941,36.43239,-90.97182
Ransom County,North Dakota,3,0.6666666666666666,0.0,0,0.0935,1199,685,838,97,0.2914,0.4015,0.0805,0.0515,46.5087,-97.435
Ravalli County,Montana,423,0.7872340425531915,0.009456264775413711,4,0.1511,11744,8320,7189,748,0.2854,0.0888,0.3306,0.1607,45.9227,-114.1478
Reagan County,Texas,2,0.0,0.0,0,0.5052,277,167,592,8,0.979,0.1919,0.5794,0.4276,31.175960494407533,-101.43884153967969
Real County,Texas,2,0.0,0.0,0,0.783,966,832,976,37,0.6309,0.6392,0.5523,0.9806,29.858224,-99.752513
